"year","month","release.id","url"
2013,2,395784,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395784"
2013,2,395783,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395783"
2013,2,395782,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395782"
2013,2,395781,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395781"
2013,2,395785,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395785"
2013,3,395820,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395820"
2013,3,395819,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395819"
2013,3,395818,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395818"
2013,3,395817,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395817"
2013,3,395816,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395816"
2013,3,397091,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=397091"
2013,3,395815,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395815"
2013,3,395814,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395814"
2013,3,395813,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395813"
2013,3,396990,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=396990"
2013,4,397103,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=397103"
2013,4,396995,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=396995"
2013,4,395866,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395866"
2013,4,395865,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395865"
2013,4,395864,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395864"
2013,4,395862,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395862"
2013,4,395863,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395863"
2013,4,395258,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395258"
2013,4,395861,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395861"
2013,4,397102,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=397102"
2013,5,395271,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395271"
2013,5,395922,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395922"
2013,5,397115,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=397115"
2013,5,395921,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395921"
2013,5,397114,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=397114"
2013,5,395920,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395920"
2013,5,395919,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395919"
2013,5,395916,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395916"
2013,5,397113,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=397113"
2013,5,395914,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395914"
2013,6,397251,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=397251"
2013,6,395282,"http://kevinbrady.house.gov/news/documentsingle.aspx?DocumentID=395282"
